Title,ArtistName,Rank,Weeks,isNew
this is it,scotty mccreery,97,19,0
there was this girl,riley green,98,8,0
let me down slowly,alec benjamin + alessia cara,99,8,0
on my way to you,cody johnson,100,8,0
see you again,wiz khalifa featuring charlie puth,1,13,0
bad blood,taylor swift featuring kendrick lamar,2,6,0
trap queen,fetty wap,3,20,0
shut up and dance,walk the moon,4,30,0
want to want me,jason derulo,5,13,0
uptown funk!,mark ronson featuring bruno mars,6,30,0
earned it (fifty shades of grey),the weeknd,7,24,0
hey mama,david guetta featuring nicki minaj  bebe rexha & afrojack,8,11,0
honey  i'm good.,andy grammer,9,15,0
sugar,maroon 5,10,21,0
cheerleader,omi,11,7,0
talking body,tove lo,12,19,0
nasty freestyle,t-wayne,13,8,0
you know you like it,dj snake & alunageorge,14,11,0
watch me,silento,15,15,0
post to be,omarion featuring chris brown & jhene aiko,16,22,0
love me like you do,ellie goulding,17,22,0
worth it,fifth harmony featuring kid ink,18,16,0
where are u now,skrillex & diplo with justin bieber,19,14,0
thinking out loud,ed sheeran,20,35,0
the hills,the weeknd,21,2,0
lean on,major lazer & dj snake featuring mo,22,9,0
this summer's gonna hurt...,maroon 5,23,4,0
b**** better have my money,rihanna,24,11,0
fight song,rachel platten,25,8,0
dear future husband,meghan trainor,26,21,0
slow motion,trey songz,27,17,0
somebody,natalie la rose featuring jeremih,28,20,0
girl crush,little big town,29,16,0
flex (ooh ooh ooh),rich homie quan,30,7,0
style,taylor swift,31,26,0
g.d.f.r.,flo rida featuring sage the gemini & lookas,32,30,0
elastic heart,sia,33,22,0
budapest,george ezra,34,19,0
take your time,sam hunt,35,23,0
the night is still young,nicki minaj,36,5,0
blank space,taylor swift,37,32,0
shake it off,taylor swift,38,42,0
sangria,blake shelton,39,8,0
bright,echosmith,40,12,0
kick the dust up,luke bryan,41,3,0
photograph,ed sheeran,42,4,0
chains,nick jonas,43,19,0
sippin' on fire,florida georgia line,44,13,0
be real,kid ink featuring dej loaf,45,8,0
blessings,big sean featuring drake,46,18,0
phenomenal,eminem,47,1,1
time of our lives,pitbull & ne-yo,48,26,0
don't it,billy currington,49,14,0
fun,pitbull featuring chris brown,50,4,0
one last time,ariana grande,51,17,0
pretty girls,britney spears & iggy azalea,52,5,0
love me like you mean it,kelsea ballerini,53,10,0
uma thurman,fall out boy,54,9,0
little toy guns,carrie underwood,55,12,0
wild child,kenny chesney with grace potter,56,12,0
commas,future,57,10,0
ulay  oh,how i became the bomb,58,1,1
smoke,a thousand horses,59,15,0
i really like you,carly rae jepsen,60,14,0
love you like that,canaan smith,61,11,0
classic man,jidenna featuring roman gianarthur,62,5,0
baby be my love song,easton corbin,63,9,0
like a wrecking ball,eric church,64,11,0
truffle butter,nicki minaj featuring drake & lil wayne,65,20,0
tonight looks good on you,jason aldean,66,7,0
crash and burn,thomas rhett,67,4,0
diamond rings and old barstools,tim mcgraw with catherine dunn,68,12,0
wet dreamz,j. cole,69,9,0
one hell of an amen,brantley gilbert,70,6,0
i need your love,shaggy featuring mohombi  faydee  costi,71,5,0
lay me down,sam smith,72,18,0
the matrimony,wale featuring usher,73,10,0
flashlight,jessie j,74,3,0
loving you easy,zac brown band,75,2,0
fourfiveseconds,rihanna & kanye west & paul mccartney,76,20,0
how many times,dj khaled featuring chris brown  lil wayne & big sean,77,4,0
stitches,shawn mendes,78,2,0
crushin' it,brad paisley,79,6,0
know yourself,drake,80,16,0
buy me a boat,chris janson,81,2,0
nasty,bandit gang marco featuring dro,82,7,0
el perdon (forgiveness),nicky jam & enrique iglesias,83,11,0
l$d,a$ap rocky,84,2,0
house party,sam hunt,85,1,1
energy,drake,86,17,0
kiss you in the morning,michael ray,87,2,0
planez,jeremih featuring j. cole,88,2,0
believe,mumford & sons,89,13,0
young & crazy,frankie ballard,90,2,0
all day,kanye west featuring theophilus london  allan kingdom & paul mccartney,91,14,0
everyday,a$ap rocky featuring rod stewart x miguel x mark ronson,92,1,1
i want you to know,zedd featuring selena gomez,93,15,0
renegades,x ambassadors,94,8,0
i don't get tired (#idgt),kevin gates featuring august alsina,95,7,0
hood go crazy,tech n9ne featuring 2 chainz & b.o.b,96,1,1
electric body,a$ap rocky featuring schoolboy q,97,2,0
you changed me,jamie foxx featuring chris brown,98,2,0
hell of a night,dustin lynch,99,1,1
get low,dillon francis & dj snake,100,9,0
party rock anthem,lmfao featuring lauren bennett & goonrock,1,15,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,2,14,0
rolling in the deep,adele,3,26,0
last friday night (t.g.i.f.),katy perry,4,6,0
super bass,nicki minaj,5,10,0
the edge of glory,lady gaga,6,8,0
e.t.,katy perry featuring kanye west,7,21,0
how to love,lil wayne,8,6,0
good life,onerepublic,9,14,0
tonight tonight,hot chelle rae,10,12,0
dirt road anthem,jason aldean,11,13,0
the lazy song,bruno mars,12,19,0
the show goes on,lupe fiasco,13,27,0
just can't get enough,the black eyed peas,14,20,0
i'm on one,dj khaled featuring drake  rick ross & lil wayne,15,7,0
honey bee,blake shelton,16,13,0
stitch by stitch,javier colon,17,1,1
don't wanna go home,jason derulo,18,7,0
on the floor,jennifer lopez featuring pitbull,19,19,0
inventing shadows,dia frampton,20,1,1
motivation,kelly rowland featuring lil wayne,21,12,0
i wanna go,britney spears,22,4,0
moves like jagger,maroon 5 featuring christina aguilera,23,2,0
till the world ends,britney spears featuring nicki minaj & ke$ha,24,18,0
knee deep,zac brown band featuring jimmy buffett,25,8,0
look at me now,chris brown featuring lil wayne & busta rhymes,26,22,0
just a kiss,lady antebellum,27,9,0
who says,selena gomez & the scene,28,16,0
best thing i never had,beyonce,29,5,0
remind me,brad paisley duet with carrie underwood,30,4,0
if i die young,the band perry,31,32,0
where them girls at,david guetta featuring flo rida & nicki minaj,32,9,0
she ain't you,chris brown,33,12,0
country girl (shake it for me),luke bryan,34,11,0
roll up,wiz khalifa,35,21,0
blow,ke$ha,36,24,0
my last,big sean featuring chris brown,37,15,0
barefoot blue jean night,jake owen,38,10,0
mean,taylor swift,39,16,0
f**k you! (forget you),cee lo green,40,45,0
dirty dancer,enrique iglesias with usher featuring lil wayne,41,8,0
you and tequila,kenny chesney featuring grace potter,42,6,0
firework,katy perry,43,37,0
you lie,the band perry,44,18,0
man in the mirror,adam levine & javier colon,45,1,1
tomorrow,chris young,46,17,0
s&m,rihanna featuring britney spears,47,25,0
for the first time,the script,48,27,0
sure thing,miguel,49,17,0
f**kin' perfect,p!nk,50,27,0
hello,martin solveig & dragonette,51,13,0
california king bed,rihanna,52,7,0
best love song,t-pain featuring chris brown,53,15,0
every teardrop is a waterfall,coldplay,54,5,0
if heaven wasn't so far away,justin moore,55,15,0
never gonna leave this bed,maroon 5,56,10,0
i won't back down,blake shelton & dia frampton,57,1,1
lighters,bad meets evil featuring bruno mars,58,3,0
written in the stars,tinie tempah featuring eric turner,59,20,0
pumped up kicks,foster the people,60,10,0
right there,nicole scherzinger featuring 50 cent,61,7,0
homeboy,eric church,62,16,0
am i the only one,dierks bentley,63,9,0
crazy girl,eli young band,64,17,0
here for a good time,george strait,65,1,1
love you like a love song,selena gomez & the scene,66,2,0
man down,rihanna,67,6,0
take a back road,rodney atkins,68,5,0
out of my head,lupe fiasco featuring trey songz,69,6,0
little bad girl,david guetta featuring taio cruz & ludacris,70,1,1
old alabama,brad paisley featuring alabama,71,13,0
the story of us,taylor swift,72,9,0
i love you this big,scotty mccreery,73,6,0
beautiful,christina aguilera & beverly mcclellan,74,1,1
hustle hard,ace hood,75,13,0
racks,yc featuring future,76,14,0
unusual,trey songz featuring drake,77,5,0
afraid to sleep,vicci martinez,78,1,1
just fishin',trace adkins,79,5,0
keep your head up,andy grammer,80,5,0
made in america,toby keith,81,4,0
run the world (girls),beyonce,82,11,0
without you,keith urban,83,17,0
i'm into you,jennifer lopez featuring lil wayne,84,7,0
love done gone,billy currington,85,3,0
heartless,dia frampton,86,4,0
shake senora,pitbull featuring t-pain & sean paul,87,2,0
take over control,afrojack featuring eva simons,88,3,0
losing my religion,dia frampton,89,2,0
moving to mars,coldplay,90,1,1
backseat,new boyz featuring the cataracs & dev,91,20,0
major minus,coldplay,92,1,1
john,lil wayne featuring rick ross,93,15,0
pretty girls,iyaz featuring travie mccoy,94,1,1
save me  san francisco,train,95,2,0
iridescent,linkin park,96,2,0
country song,seether,97,16,0
high,big sean featuring wiz khalifa,98,1,1
fix you,javier colon,99,2,0
stereo hearts,gym class heroes featuring adam levine,100,3,0
like a g6,far*east movement featuring cataracs & dev,1,11,0
just the way you are,bruno mars,2,14,0
only girl (in the world),rihanna,3,7,0
just a dream,nelly,4,10,0
dj got us fallin' in love,usher featuring pitbull,5,15,0
bottoms up,trey songz featuring nicki minaj,6,11,0
teenage dream,katy perry,7,14,0
dynamite,taio cruz,8,21,0
club can't handle me,flo rida featuring david guetta,9,17,0
raise your glass,p!nk,10,3,0
mean,taylor swift,11,1,1
love the way you lie,eminem featuring rihanna,12,18,0
mine,taylor swift,13,12,0
i like it,enrique iglesias featuring pitbull,14,24,0
animal,neon trees,15,21,0
deuces,chris brown featuring tyga & kevin mccall,16,17,0
f**k you! (forget you),cee lo green,17,9,0
no hands,waka flocka flame featuring roscoe dash & wale,18,7,0
please don't go,mike posner,19,5,0
right above it,lil wayne featuring drake,20,10,0
if i die young,the band perry,21,16,0
take it off,ke$ha,22,15,0
stuck like glue,sugarland,23,13,0
secrets,onerepublic,24,18,0
check it out,will.i.am & nicki minaj,25,7,0
hot tottie,usher featuring jay-z,26,11,0
love like woe,the ready set,27,11,0
cooler than me,mike posner,28,26,0
we no speak americano,yolanda be cool & dcup,29,6,0
back to december,taylor swift,30,2,0
california gurls,katy perry featuring snoop dogg,31,24,0
loca,shakira featuring dizzee rascal,32,3,0
airplanes,b.o.b featuring hayley williams,33,28,0
misery,maroon 5,34,18,0
fancy,drake featuring t.i. & swizz beatz,35,13,0
september,daughtry,36,12,0
king of anything,sara bareilles,37,18,0
letting go (dutty love),sean kingston featuring nicki minaj,38,12,0
as she's walking away,zac brown band featuring alan jackson,39,11,0
not afraid,eminem,40,25,0
come back song,darius rucker,41,15,0
2012 (it ain't the end),jay sean featuring nicki minaj,42,12,0
omg,usher featuring will.i.am,43,30,0
can't be friends,trey songz,44,6,0
magic,b.o.b featuring rivers cuomo,45,20,0
if it's love,train,46,20,0
farmer's daughter,rodney atkins,47,19,0
my kinda party,jason aldean,48,9,0
no love,eminem featuring lil wayne,49,8,0
aston martin music,rick ross featuring drake & chrisette michele,50,4,0
black and yellow,wiz khalifa,51,3,0
hey baby (drop it to the floor),pitbull featuring t-pain,52,4,0
the boys of fall,kenny chesney,53,13,0
runaway,kanye west featuring pusha t,54,3,0
anything like me,brad paisley,55,8,0
roll with it,easton corbin,56,15,0
firework,katy perry,57,1,1
all i want is you,miguel featuring j. cole,58,6,0
right thru me,nicki minaj,59,4,0
holding you down (goin in circles),jazmine sullivan,60,9,0
little lion man,mumford & sons,61,11,0
if i had you,adam lambert,62,18,0
why wait,rascal flatts,63,10,0
memories,david guetta featuring kid cudi,64,3,0
radioactive,kings of leon,65,3,0
gonna get this,hannah montana featuring iyaz,66,1,1
stereo love,edward maya & vika jigulina,67,3,0
mama's song,carrie underwood,68,5,0
toot it and boot it,yg,69,9,0
rhythm of love,plain white t's,70,6,0
love all over me,monica,71,15,0
the breath you take,george strait,72,8,0
all over me,josh turner,73,17,0
shake,jesse mccartney,74,3,0
grenade,bruno mars,75,4,0
turn on the radio,reba,76,6,0
only prettier,miranda lambert,77,8,0
whip my hair,willow,78,1,1
monster,kanye west featuring jay-z  rick ross  bon iver & nicki minaj,79,1,1
waka waka (this time for africa),shakira featuring freshlyground,80,18,0
put you in a song,keith urban,81,4,0
the end,kings of leon,82,1,1
what's my name?,rihanna featuring drake,83,1,1
dog days are over,florence + the machine,84,6,0
way out here,josh thompson,85,9,0
speak now,taylor swift,86,3,0
double vision,3oh!3,87,2,0
this ain't no love song,trace adkins,88,2,0
rap song,t-pain featuring rick ross,89,1,1
porn star dancing,my darkest days featuring zakk wylde,90,1,1
lay it down,lloyd,91,1,1
b.m.f. (blowin' money fast),rick ross featuring styles p,92,16,0
tighten up,the black keys,93,1,1
our kind of love,lady antebellum,94,20,0
strip me,natasha bedingfield,95,1,1
angel,akon,96,3,0
smoke a little smoke,eric church,97,6,0
all about tonight,blake shelton,98,19,0
got your back,t.i. featuring keri hilson,99,20,0
waiting for the end,linkin park,100,3,0
hello,adele,1,4,0
sorry,justin bieber,2,4,0
hotline bling,drake,3,16,0
love yourself,justin bieber,4,1,1
what do you mean?,justin bieber,5,12,0
the hills,the weeknd,6,26,0
stitches,shawn mendes,7,26,0
679,fetty wap featuring remy boyz,8,21,0
wildest dreams,taylor swift,9,13,0
here,alessia cara,10,16,0
like i'm gonna lose you,meghan trainor featuring john legend,11,20,0
ex's & oh's,elle king,12,20,0
same old love,selena gomez,13,10,0
focus,ariana grande,14,3,0
on my mind,ellie goulding,15,9,0
jumpman,drake & future,16,9,0
can't feel my face,the weeknd,17,24,0
watch me,silento,18,39,0
i'll show you,justin bieber,19,3,0
locked away,r. city featuring adam levine,20,18,0
lean on,major lazer & dj snake featuring mo,21,33,0
wtf (where they from),missy elliott featuring pharrell williams,22,2,0
antidote,travis scott,23,11,0
uptown funk!,mark ronson featuring bruno mars,24,54,0
die a happy man,thomas rhett,25,9,0
renegades,x ambassadors,26,32,0
hit the quan,ilovememphis,27,14,0
white iverson,post malone,28,11,0
trap queen,fetty wap,29,44,0
great is thy faithfulness,jordan smith,30,1,1
the feeling,justin bieber featuring halsey,31,1,1
good for you,selena gomez featuring a$ap rocky,32,22,0
i'm comin' over,chris young,33,21,0
where are u now,skrillex & diplo with justin bieber,34,38,0
where ya at,future featuring drake,35,18,0
confident,demi lovato,36,7,0
perfect,one direction,37,5,0
don't,bryson tiller,38,8,0
my way,fetty wap featuring monty,39,20,0
drag me down,one direction,40,16,0
see you again,wiz khalifa featuring charlie puth,41,37,0
mark my words,justin bieber,42,1,1
purpose,justin bieber,43,1,1
break up in a small town,sam hunt,44,7,0
again,fetty wap,45,15,0
photograph,ed sheeran,46,28,0
cheerleader,omi,47,31,0
how deep is your love,calvin harris & disciples,48,18,0
no pressure,justin bieber featuring big sean,49,1,1
lay it all on me,rudimental featuring ed sheeran,50,7,0
say it,tory lanez,51,5,0
no role modelz,j. cole,52,14,0
company,justin bieber,53,1,1
no sense,justin bieber featuring travi$ scott,54,1,1
back up,dej loaf featuring big sean,55,7,0
smoke break,carrie underwood,56,13,0
downtown,macklemore & ryan lewis featuring eric nally  melle mel  kool moe dee & grandmaster caz,57,13,0
burning house,cam,58,19,0
do it like me,dlow,59,2,0
nothin' like you,dan + shay,60,15,0
gonna,blake shelton,61,10,0
roses,the chainsmokers featuring rozes,62,5,0
blase,ty dolla $ign featuring future & rae sremmurd,63,10,0
break up with him,old dominion,64,20,0
come get her,rae sremmurd,65,10,0
tennessee whiskey,chris stapleton,66,3,0
life is worth living,justin bieber,67,1,1
back to back,drake,68,16,0
stressed out,twenty one pilots,69,9,0
strip it down,luke bryan,70,16,0
the fix,nelly featuring jeremih,71,8,0
adventure of a lifetime,coldplay,72,2,0
gonna know we were here,jason aldean,73,6,0
children,justin bieber,74,1,1
hide away,daya,75,9,0
big rings,drake & future,76,9,0
stay a little longer,brothers osborne,77,7,0
exchange,bryson tiller,78,4,0
liquor,chris brown,79,12,0
let me see ya girl,cole swindell,80,16,0
been you,justin bieber,81,1,1
i got the boy,jana kramer,82,6,0
if i could fly,one direction,83,1,1
love myself,hailee steinfeld,84,15,0
top of the world,tim mcgraw,85,6,0
in the night,the weeknd,86,2,0
olivia,one direction,87,1,1
we are,justin bieber featuring nas,88,1,1
me  myself & i,g-eazy x bebe rexha,89,3,0
get used to it,justin bieber,90,1,1
right hand,drake,91,10,0
i love this life,locash,92,4,0
cake by the ocean,dnce,93,5,0
a.m.,one direction,94,1,1
rgf island,fetty wap,95,9,0
temporary fix,one direction,96,1,1
i know what you did last summer,shawn mendes & camila cabello,97,1,1
trust,justin bieber,98,1,1
my house,flo rida,99,2,0
never enough,one direction,100,1,1
call me maybe,carly rae jepsen,1,21,0
payphone,maroon 5 featuring wiz khalifa,2,13,0
wide awake,katy perry,3,8,0
somebody that i used to know,gotye featuring kimbra,4,28,0
lights,ellie goulding,5,30,0
where have you been,rihanna,6,13,0
whistle,flo rida,7,9,0
titanium,david guetta featuring sia,8,14,0
blow me (one last kiss),p!nk,9,2,0
scream,usher,10,12,0
we are young,fun. featuring janelle monae,11,30,0
starships,nicki minaj,12,22,0
wild ones,flo rida featuring sia,13,28,0
what makes you beautiful,one direction,14,22,0
mercy,kanye west  big sean  pusha t  2 chainz,15,15,0
want u back,cher lloyd,16,5,0
some nights,fun.,17,21,0
give your heart a break,demi lovato,18,15,0
glad you came,the wanted,19,27,0
everybody talks,neon trees,20,18,0
good time,owl city & carly rae jepsen,21,3,0
let's go,calvin harris featuring ne-yo,22,10,0
come over,kenny chesney,23,9,0
i won't give up,jason mraz,24,28,0
drunk on you,luke bryan,25,20,0
drive by,train,26,27,0
boyfriend,justin bieber,27,16,0
no lie,2 chainz featuring drake,28,10,0
the fighter,gym class heroes featuring ryan tedder,29,9,0
stronger (what doesn't kill you),kelly clarkson,30,30,0
even if it breaks your heart,eli young band,31,18,0
work hard  play hard,wiz khalifa,32,12,0
pontoon,little big town,33,6,0
springsteen,eric church,34,20,0
we run the night,havana brown featuring pitbull,35,16,0
5-1-5-0,dierks bentley,36,10,0
feel so close,calvin harris,37,23,0
back in time,pitbull,38,15,0
cashin' out,ca$h out,39,14,0
(kissed you) good night,gloriana,40,15,0
one thing,one direction,41,16,0
brokenhearted,karmin,42,19,0
part of me,katy perry,43,22,0
angel eyes,love and theft,44,9,0
too close,alex clare,45,16,0
wanted,hunter hayes,46,12,0
the motto,drake featuring lil wayne,47,35,0
lemme see,usher featuring rick ross,48,8,0
heart attack,trey songz,49,15,0
both of us,b.o.b featuring taylor swift,50,11,0
tongue tied,grouplove,51,12,0
beers ago,toby keith,52,13,0
chasing the sun,the wanted,53,7,0
over,blake shelton,54,5,0
burn it down,linkin park,55,13,0
beez in the trap,nicki minaj featuring 2 chainz,56,15,0
dark side,kelly clarkson,57,4,0
take it to the head,dj khaled featuring chris brown  rick ross  nicki minaj & lil wayne,58,15,0
little talks,of monsters and men,59,15,0
leave you alone,young jeezy featuring ne-yo,60,18,0
nobody's perfect,j. cole featuring missy elliott,61,9,0
time is love,josh turner,62,16,0
postcard from paris,the band perry,63,10,0
ho hey,the lumineers,64,6,0
for you,keith urban,65,7,0
as long as you love me,justin bieber featuring big sean,66,4,0
how we do (party),rita ora,67,8,0
why ya wanna,jana kramer,68,11,0
cowboys and angels,dustin lynch,69,9,0
promises,nero,70,2,0
truck yeah,tim mcgraw,71,2,0
the wind,zac brown band,72,3,0
hyfr (hell ya f*****g right),drake featuring lil wayne,73,19,0
snap backs & tattoos,driicky graham,74,5,0
bag of money,wale featuring rick ross  meek mill & t-pain,75,3,0
hard to love,lee brice,76,5,0
amen,meek mill featuring drake,77,4,0
don't wake me up,chris brown,78,3,0
she's so mean,matchbox twenty,79,3,0
midnight city,m83.,80,19,0
2 reasons,trey songz featuring t.i.,81,2,0
it's time,imagine dragons,82,6,0
bangarang,skrillex featuring sirah,83,19,0
glass,thompson square,84,6,0
thinkin bout you,frank ocean,85,1,1
one more night,maroon 5,86,4,0
crew love,drake featuring the weeknd,87,17,0
my homies still,lil wayne featuring big sean,88,6,0
get it started,pitbull featuring shakira,89,2,0
pop that,french montana featuring rick ross  drake  lil wayne,90,1,1
right by my side,nicki minaj featuring chris brown,91,15,0
dance again,jennifer lopez featuring pitbull,92,15,0
something to do with my hands,thomas rhett,93,1,1
gold on the ceiling,the black keys,94,4,0
the a team,ed sheeran,95,1,1
home,phillip phillips,96,4,0
up!,loverance featuring iamsu & skipper or 50 cent,97,20,0
50 ways to say goodbye,train,98,1,1
that's why i pray,big & rich,99,1,1
lovin' you is fun,easton corbin,100,2,0
thank u  next,ariana grande,1,3,0
sicko mode,travis scott,2,16,0
happier,marshmello & bastille,3,14,0
without me,halsey,4,7,0
lucid dreams,juice wrld,5,28,0
high hopes,panic! at the disco,6,16,0
mo bamba,sheck wes,7,13,0
girls like you,maroon 5 featuring cardi b,8,26,0
drip too hard,lil baby & gunna,9,10,0
zeze,kodak black featuring travis scott & offset,10,6,0
better now,post malone,11,30,0
youngblood,5 seconds of summer,12,25,0
breathin,ariana grande,13,14,0
wake up in the sky,gucci mane x bruno mars x kodak black,14,10,0
trip,ella mai,15,16,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,16,5,0
eastside,benny blanco  halsey & khalid,17,19,0
mia,bad bunny featuring drake,18,6,0
love lies,khalid & normani,19,40,0
natural,imagine dragons,20,18,0
money,cardi b,21,5,0
taki taki,dj snake featuring selena gomez  ozuna & cardi b,22,8,0
shallow,lady gaga & bradley cooper,23,8,0
i like it,cardi b  bad bunny & j balvin,24,33,0
in my feelings,drake,25,21,0
god is a woman,ariana grande,26,19,0
taste,tyga featuring offset,27,26,0
leave me alone,flipp dinero,28,10,0
all i want for christmas is you,mariah carey,29,25,0
beautiful,bazzi featuring camila cabello,30,16,0
yes indeed,lil baby & drake,31,28,0
nonstop,drake,32,21,0
speechless,dan + shay,33,11,0
she got the best of me,luke combs,34,15,0
broken,lovelytheband,35,19,0
tequila,dan + shay,36,37,0
uproar,lil wayne,37,8,0
fefe,6ix9ine featuring nicki minaj & murda beatz,38,18,0
bad!,xxxtentacion,39,2,0
lose it,kane brown,40,19,0
ring,cardi b featuring kehlani,41,18,0
boo'd up,ella mai,42,34,0
better,khalid,43,10,0
i like me better,lauv,44,41,0
psycho,post malone featuring ty dolla $ign,45,39,0
sad!,xxxtentacion,46,38,0
best shot,jimmie allen,47,10,0
lie,nf,48,17,0
arms around you,xxxtentacion x lil pump featuring maluma & swae lee,49,4,0
bohemian rhapsody,queen,50,44,0
dangerous,meek mill featuring jeremih & pnb rock,51,14,0
when the party's over,billie eilish,52,5,0
armed and dangerous,juice wrld,53,2,0
lost in japan,shawn mendes x zedd,54,9,0
drunk me,mitchell tenpenny,55,15,0
that's on me,yella beezy,56,17,0
close friends,lil baby,57,7,0
you say,lauren daigle,58,19,0
i'm a mess,bebe rexha,59,19,0
smile (living my best life),lil' duval featuring snoop dogg & ball greezy,60,13,0
topanga,trippie redd,61,4,0
rich,maren morris,62,7,0
10 freaky girls,metro boomin featuring 21 savage,63,3,0
fine china,future & juice wrld,64,5,0
backin' it up,pardison fontaine featuring cardi b,65,6,0
no stylist,french montana featuring drake,66,9,0
hangin' on,chris young,67,12,0
1400 / 999 freestyle,trippie redd featuring juice wrld,68,2,0
burning man,dierks bentley featuring brothers osborne,69,5,0
never recover,lil baby & gunna featuring drake,70,7,0
dip,tyga & nicki minaj,71,4,0
talk to me,tory lanez & rich the kid,72,4,0
this feeling,the chainsmokers featuring kelsea ballerini,73,6,0
space cadet,metro boomin featuring gunna,74,3,0
i love it,kanye west & lil pump,75,11,0
be alright,dean lewis,76,4,0
blue tacoma,russell dickerson,77,14,0
don't come out the house,metro boomin featuring 21 savage,78,3,0
ella quiere beber,anuel aa & romeo santos,79,3,0
lovely,billie eilish & khalid,80,6,0
take one,kodak black,81,1,1
consequences,camila cabello,82,3,0
best part,daniel caesar featuring h.e.r.,83,18,0
falling down,lil peep & xxxtentacion,84,10,0
stoopid,6ix9ine featuring bobby shmurda,85,7,0
w o r k i n  m e,quavo,86,15,0
sixteen,thomas rhett,87,2,0
good girl,dustin lynch,88,2,0
lucky you,eminem featuring joyner lucas,89,12,0
last shot,kip moore,90,2,0
mona lisa,lil wayne featuring kendrick lamar,91,8,0
twerk,city girls featuring cardi b,92,1,1
noticed,lil mosey,93,9,0
electricity,silk city x dua lipa,94,5,0
desperate man,eric church,95,15,0
millionaire,chris stapleton,96,2,0
ocean eyes,billie eilish,97,1,1
close to me,ellie goulding x diplo featuring swae lee,98,1,1
girl like you,jason aldean,99,1,1
burn the house down,ajr,100,1,1
nice for what,drake,1,7,0
this is america,childish gambino,2,3,0
god's plan,drake,3,18,0
psycho,post malone featuring ty dolla $ign,4,13,0
the middle,zedd  maren morris & grey,5,17,0
yes indeed,lil baby & drake,6,2,0
meant to be,bebe rexha & florida georgia line,7,31,0
boo'd up,ella mai,8,8,0
no tears left to cry,ariana grande,9,5,0
fake love,bts,10,1,1
friends,marshmello & anne-marie,11,15,0
look alive,blocboy jb featuring drake,12,15,0
never be the same,camila cabello,13,23,0
walk it talk it,migos featuring drake,14,17,0
perfect,ed sheeran,15,39,0
be careful,cardi b,16,8,0
whatever it takes,imagine dragons,17,17,0
mine,bazzi,18,18,0
i like it,cardi b  bad bunny & j balvin,19,7,0
in my blood,shawn mendes,20,10,0
heaven,kane brown,21,22,0
freaky friday,lil dicky featuring chris brown,22,10,0
rockstar,post malone featuring 21 savage,23,36,0
havana,camila cabello featuring young thug,24,41,0
pray for me,the weeknd & kendrick lamar,25,16,0
plug walk,rich the kid,26,15,0
wait,maroon 5,27,19,0
chun-li,nicki minaj,28,7,0
better now,post malone,29,4,0
call out my name,the weeknd,30,8,0
new rules,dua lipa,31,43,0
sad!,xxxtentacion,32,12,0
all the stars,kendrick lamar & sza,33,20,0
delicate,taylor swift,34,11,0
lucid dreams,juice wrld,35,2,0
love lies,khalid & normani,36,14,0
finesse,bruno mars & cardi b,37,21,0
one number away,luke combs,38,10,0
you make it easy,jason aldean,39,17,0
te bote,casper magico  nio garcia  darell  nicky jam  ozuna & bad bunny,40,5,0
powerglide,rae sremmurd & juicy j,41,12,0
overdose,youngboy never broke again,42,4,0
one kiss,calvin harris & dua lipa,43,7,0
tequila,dan + shay,44,11,0
ric flair drip,offset & metro boomin,45,30,0
back to you,selena gomez,46,2,0
dura,daddy yankee,47,16,0
x,nicky jam x j balvin,48,12,0
kod,j. cole,49,5,0
ball for me,post malone featuring nicki minaj,50,4,0
idgaf,dua lipa,51,19,0
japan,famous dex,52,9,0
all girls are the same,juice wrld,53,2,0
done for me,charlie puth featuring kehlani,54,3,0
i like me better,lauv,55,15,0
esskeetit,lil pump,56,6,0
up down,morgan wallen featuring florida georgia line,57,9,0
for the first time,darius rucker,58,9,0
get along,kenny chesney,59,7,0
watch,travis scott featuring lil uzi vert & kanye west,60,3,0
king's dead,jay rock  kendrick lamar  future & james blake,61,19,0
dame tu cosita,pitbull x el chombo x karol g featuring cutty ranks,62,5,0
sit next to me,foster the people,63,10,0
i lived it,blake shelton,64,12,0
rich & sad,post malone,65,4,0
paranoid,post malone,66,4,0
shoota,playboi carti featuring lil uzi vert,67,2,0
change lanes,kevin gates,68,1,1
otw,khalid  ty dolla $ign & 6lack,69,5,0
alone,halsey featuring big sean & stefflon don,70,6,0
mercy,brett young,71,3,0
drip,cardi b featuring migos,72,7,0
like that,kris wu,73,1,1
woman  amen,dierks bentley,74,7,0
new freezer,rich the kid featuring kendrick lamar,75,17,0
everything's gonna be alright,david lee murphy & kenny chesney,76,5,0
spoil my night,post malone featuring swae lee,77,4,0
singles you up,jordan davis,78,16,0
southside,lil baby,79,1,1
life goes on,lil baby featuring gunna & lil uzi vert,80,1,1
most people are good,luke bryan,81,17,0
let it sing,kevin gates,82,1,1
sangria wine,pharrell williams x camila cabello,83,1,1
welcome to the party,diplo  french montana & lil pump featuring zhavia ward,84,1,1
zombie,bad wolves,85,11,0
champion,nav featuring travis scott,86,1,1
red roses,lil skies featuring landon cube,87,20,0
stay,post malone,88,4,0
atm,j. cole,89,5,0
sativa,jhene aiko featuring swae lee or rae sremmurd,90,11,0
everyday,logic & marshmello,91,12,0
kevin's heart,j. cole,92,5,0
no excuses,meghan trainor,93,12,0
