Title,ArtistName,Rank,Weeks,isNew
i hate u i love u,gnash featuring olivia o'brien,61,8,0
wasted time,keith urban,62,7,0
wake up,fetty wap,63,4,0
messin' around,pitbull featuring enrique iglesias,64,6,0
body,dreezy featuring jeremih,65,12,0
the sound of silence,disturbed,66,16,0
head over boots,jon pardi,67,15,0
record year,eric church,68,8,0
hype,drake,69,6,0
snapback,old dominion,70,20,0
you don't own me,grace featuring g-eazy,71,6,0
childs play,drake,72,6,0
still here,drake,73,6,0
wherever i go,onerepublic,74,4,0
nothing is promised,mike will made-it x rihanna,75,1,1
light it up,major lazer featuring nyla & fuse odg,76,13,0
grammys,drake featuring future,77,6,0
think of you,chris young duet with cassadee pope,78,17,0
gold,kiiara,79,3,0
noise,kenny chesney,80,9,0
peter pan,kelsea ballerini,81,2,0
make you miss me,sam hunt,82,2,0
american country love song,jake owen,83,3,0
might not,belly featuring the weeknd,84,16,0
with you,drake featuring partynextdoor,85,6,0
sit still  look pretty,daya,86,2,0
mind reader,dustin lynch,87,16,0
formation,beyonce,88,7,0
with you tonight / hasta el amanecer,nicky jam,89,3,0
ophelia,the lumineers,90,7,0
feel no ways,drake,91,6,0
faded,alan walker,92,7,0
fix,chris lane,93,2,0
law,yo gotti featuring e-40,94,9,0
piece by piece,kelly clarkson,95,15,0
kiss it better,rihanna,96,10,0
father stretch my hands pt. 1,kanye west,97,7,0
moolah,young greatness,98,9,0
no problem,chance the rapper featuring lil wayne & 2 chainz,99,3,0
youth,troye sivan,100,18,0
blurred lines,robin thicke featuring t.i. + pharrell,1,9,0
get lucky,daft punk featuring pharrell williams,2,9,0
can't hold us,macklemore & ryan lewis featuring ray dalton,3,19,0
radioactive,imagine dragons,4,42,0
mirrors,justin timberlake,5,18,0
cruise,florida georgia line featuring nelly,6,37,0
just give me a reason,p!nk featuring nate ruess,7,18,0
come & get it,selena gomez,8,10,0
the way,ariana grande featuring mac miller,9,12,0
i love it,icona pop featuring charli xcx,10,20,0
treasure,bruno mars,11,5,0
boys 'round here,blake shelton featuring pistol annies & friends,12,12,0
my songs know what you did in the dark (light em up),fall out boy,13,19,0
clarity,zedd featuring foxes,14,13,0
#beautiful,mariah carey featuring miguel,15,6,0
stay,rihanna featuring mikky ekko,16,19,0
when i was your man,bruno mars,17,26,0
cups (pitch perfect's when i'm gone),anna kendrick,18,25,0
thrift shop,macklemore & ryan lewis featuring wanz,19,37,0
here's to never growing up,avril lavigne,20,10,0
power trip,j. cole featuring miguel,21,18,0
wagon wheel,darius rucker,22,19,0
bad,wale featuring tiara thomas or rihanna,23,18,0
love somebody,maroon 5,24,4,0
the other side,jason derulo,25,9,0
heart attack,demi lovato,26,16,0
we can't stop,miley cyrus,27,2,0
crash my party,luke bryan,28,10,0
highway don't care,tim mcgraw with taylor swift,29,16,0
i need your love,calvin harris featuring ellie goulding,30,9,0
i want crazy,hunter hayes,31,10,0
22,taylor swift,32,16,0
same love,macklemore & ryan lewis featuring mary lambert,33,14,0
feel this moment,pitbull featuring christina aguilera,34,21,0
started from the bottom,drake,35,19,0
u.o.e.n.o.,rocko featuring future & rick ross,36,10,0
next to me,emeli sande,37,17,0
rich as f**k,lil wayne featuring 2 chainz,38,13,0
ho hey,the lumineers,39,54,0
body party,ciara,40,8,0
sail,awolnation,41,41,0
bitch  don't kill my vibe,kendrick lamar,42,17,0
gone  gone  gone,phillip phillips,43,15,0
suit & tie,justin timberlake featuring jay z,44,23,0
no new friends (sftb remix),dj khaled featuring drake  rick ross & lil wayne,45,8,0
anywhere with you,jake owen,46,13,0
love me,lil wayne featuring drake & future,47,22,0
runnin' outta moonlight,randy houser,48,6,0
i knew you were trouble.,taylor swift,49,35,0
lego house,ed sheeran,50,12,0
see you again,carrie underwood,51,7,0
beat this summer,brad paisley,52,14,0
done.,the band perry,53,14,0
#thatpower,will.i.am featuring justin bieber,54,13,0
we own it (fast & furious),2 chainz & wiz khalifa,55,4,0
safe and sound,capital cities,56,7,0
fine china,chris brown,57,11,0
don't ya,brett eldredge,58,4,0
tapout,rich gang featuring lil wayne  birdman  future  mack maine  nicki minaj,59,6,0
harlem shake,baauer,60,18,0
hey pretty girl,kip moore,61,13,0
crazy kids,ke$ha featuring will.i.am or juicy j,62,3,0
bugatti,ace hood featuring future & rick ross,63,18,0
beat it,sean kingston featuring chris brown & wiz khalifa,64,8,0
we still in this b****,b.o.b featuring t.i. & juicy j,65,18,0
danny's song,the swon brothers,66,1,1
demons,imagine dragons,67,13,0
little bit of everything,keith urban,68,4,0
young and beautiful,lana del rey,69,8,0
jump right in,zac brown band,70,8,0
all over the road,easton corbin,71,6,0
alive,krewella,72,18,0
people like us,kelly clarkson,73,5,0
what about love,austin mahone,74,1,1
gentleman,psy,75,10,0
downtown,lady antebellum,76,19,0
redneck crazy,tyler farr,77,3,0
who i am,danielle bradbery,78,1,1
everything has changed,taylor swift featuring ed sheeran,79,3,0
more than miles,brantley gilbert,80,16,0
high school,nicki minaj featuring lil wayne,81,11,0
live it up,jennifer lopez featuring pitbull,82,6,0
wild for the night,a$ap rocky featuring skrillex,83,14,0
like jesus does,eric church,84,17,0
hey girl,billy currington,85,4,0
how many drinks?,miguel,86,9,0
point at you,justin moore,87,3,0
i got you,jack johnson,88,1,1
round here,florida georgia line,89,1,1
turn the page,the swon brothers,90,1,1
please remember me,danielle bradbery,91,1,1
sad,amber carrington,92,1,1
loveeeeeee song,rihanna featuring future,93,20,0
headband,b.o.b featuring 2 chainz,94,3,0
sweater weather,the neighbourhood,95,2,0
it goes like this,thomas rhett,96,1,1
bubble butt,major lazer featuring bruno mars  tyga & mystic,97,1,1
ready,fabolous featuring chris brown,98,8,0
play hard,david guetta featuring ne-yo & akon,99,4,0
beneath your beautiful,labrinth featuring emeli sande,100,2,0
i'm the one,dj khaled featuring justin bieber  quavo  chance the rapper & lil wayne,1,1,1
that's what i like,bruno mars,2,16,0
despacito,luis fonsi & daddy yankee featuring justin bieber,3,16,0
humble.,kendrick lamar,4,5,0
shape of you,ed sheeran,5,17,0
something just like this,the chainsmokers & coldplay,6,11,0
mask off,future,7,11,0
ispy,kyle featuring lil yachty,8,19,0
xo tour llif3,lil uzi vert,9,6,0
it ain't me,kygo x selena gomez,10,12,0
stay,zedd & alessia cara,11,10,0
dna.,kendrick lamar,12,3,0
say you won't let go,james arthur,13,28,0
issues,julia michaels,14,15,0
body like a back road,sam hunt,15,14,0
congratulations,post malone featuring quavo,16,19,0
location,khalid,17,17,0
passionfruit,drake,18,7,0
rockabye,clean bandit featuring sean paul & anne-marie,19,22,0
believer,imagine dragons,20,13,0
tunnel vision,kodak black,21,11,0
bad and boujee,migos featuring lil uzi vert,22,25,0
closer,the chainsmokers featuring halsey,23,40,0
paris,the chainsmokers,24,16,0
t-shirt,migos,25,16,0
i feel it coming,the weeknd featuring daft punk,26,24,0
swang,rae sremmurd,27,20,0
sign of the times,harry styles,28,4,0
cold,maroon 5 featuring future,29,12,0
slide,calvin harris featuring frank ocean & migos,30,10,0
in case you didn't know,brett young,31,13,0
goosebumps,travis scott,32,25,0
rolex,ayo & teo,33,12,0
hurricane,luke combs,34,12,0
24k magic,bruno mars,35,30,0
love on the brain,rihanna,36,29,0
i don't wanna live forever (fifty shades darker),zayn / taylor swift,37,21,0
now or never,halsey,38,4,0
can't stop the feeling!,justin timberlake,39,52,0
bounce back,big sean,40,26,0
both,gucci mane featuring drake,41,20,0
unforgettable,french montana featuring swae lee,42,4,0
love.,kendrick lamar featuring zacari,43,3,0
redbone,childish gambino,44,22,0
scars to your beautiful,alessia cara,45,36,0
swalla,jason derulo featuring nicki minaj & ty dolla $ign,46,7,0
castle on the hill,ed sheeran,47,17,0
look at me!,xxxtentacion,48,13,0
there's nothing holdin' me back,shawn mendes,49,2,0
drowning,a boogie wit da hoodie featuring kodak black,50,5,0
loyalty.,kendrick lamar featuring rihanna,51,3,0
element.,kendrick lamar,52,3,0
heavy,linkin park featuring kiiara,53,11,0
portland,drake featuring quavo & travis scott,54,7,0
the cure,lady gaga,55,3,0
the fighter,keith urban featuring carrie underwood,56,13,0
black,dierks bentley,57,13,0
hometown girl,josh turner,58,10,0
good life,g-eazy & kehlani,59,3,0
at my best,machine gun kelly featuring hailee steinfeld,60,5,0
1-800-273-8255,logic featuring alessia cara & khalid,61,1,1
if i told you,darius rucker,62,3,0
shining,dj khaled featuring beyonce & jay z,63,12,0
attention,charlie puth,64,2,0
yeah boy,kelsea ballerini,65,11,0
the weekend,brantley gilbert,66,18,0
first time,kygo & ellie goulding,67,1,1
losin control,russ,68,10,0
god  your mama  and me,florida georgia line featuring backstreet boys,69,6,0
thunder,imagine dragons,70,1,1
first day out,tee grizzley,71,5,0
any ol' barstool,jason aldean,72,15,0
down,marian hill,73,16,0
chained to the rhythm,katy perry featuring skip marley,74,12,0
everyday we lit,yfn lucci featuring pnb rock,75,4,0
bon appetit,katy perry featuring migos,76,1,1
cake,flo rida & 99 percent,77,4,0
prblms,6lack,78,6,0
xxx.,kendrick lamar featuring u2,79,3,0
party,chris brown featuring usher & gucci mane,80,20,0
scared to be lonely,martin garrix & dua lipa,81,9,0
how not to,dan + shay,82,5,0
craving you,thomas rhett featuring maren morris,83,5,0
human,rag'n'bone man,84,2,0
my girl,dylan scott,85,2,0
the night we met,lord huron,86,3,0
privacy,chris brown,87,1,1
good drank,2 chainz x gucci mane x quavo,88,8,0
yah.,kendrick lamar,89,3,0
slow hands,niall horan,90,1,1
magnolia,playboi carti,91,1,1
do re mi,blackbear,92,2,0
sweet creature,harry styles,93,1,1
you look good,lady antebellum,94,4,0
selfish,future featuring rihanna,95,10,0
el amante,nicky jam,96,6,0
call on me,starley,97,18,0
flatliner,cole swindell,98,2,0
you're welcome,dwayne johnson,99,13,0
wokeuplikethis*,playboi carti featuring lil uzi vert,100,1,1
blank space,taylor swift,1,5,0
all about that bass,meghan trainor,2,21,0
take me to church,hozier,3,16,0
shake it off,taylor swift,4,15,0
animals,maroon 5,5,15,0
the heart wants what it wants,selena gomez,6,4,0
i'm not the only one,sam smith,7,13,0
uptown funk!,mark ronson featuring bruno mars,8,3,0
habits (stay high),tove lo,9,27,0
love me harder,ariana grande & the weeknd,10,8,0
jealous,nick jonas,11,12,0
the hanging tree,james newton howard featuring jennifer lawrence,12,1,1
lips are movin,meghan trainor,13,6,0
bang bang,jessie j  ariana grande & nicki minaj,14,18,0
i don't f**k with you,big sean featuring e-40,15,10,0
tuesday,i love makonnen featuring drake,16,10,0
don't,ed sheeran,17,25,0
7/11,beyonce,18,1,1
hot boy,bobby shmurda,19,18,0
waves,mr. probz,20,15,0
no type,rae sremmurd,21,10,0
trumpets,jason derulo,22,27,0
blame,calvin harris featuring john newman,23,12,0
black widow,iggy azalea featuring rita ora,24,22,0
don't tell 'em,jeremih featuring yg,25,23,0
stay with me,sam smith,26,34,0
l.a.love (la la),fergie,27,8,0
centuries,fall out boy,28,12,0
beg for it,iggy azalea featuring m0,29,6,0
lifestyle,rich gang featuring young thug & rich homie quan,30,20,0
night changes,one direction,31,2,0
rather be,clean bandit featuring jess glynne,32,25,0
only,nicki minaj featuring drake  lil wayne & chris brown,33,5,0
yellow flicker beat,lorde,34,4,0
chandelier,sia,35,30,0
cool kids,echosmith,36,21,0
rude,magic!,37,32,0
coco,o.t. genasis,38,2,0
thinking out loud,ed sheeran,39,8,0
riptide,vance joy,40,23,0
***flawless,beyonce featuring nicki minaj or chimamanda ngozi adichie,41,10,0
break free,ariana grande featuring zedd,42,22,0
hold you down,dj khaled featuring chris brown  august alsina  future & jeremih,43,13,0
fancy,iggy azalea featuring charli xcx,44,39,0
steal my girl,one direction,45,9,0
try me,dej loaf,46,6,0
shotgun rider,tim mcgraw,47,9,0
new flame,chris brown featuring usher & rick ross,48,20,0
anaconda,nicki minaj,49,17,0
fireball,pitbull featuring john ryan,50,17,0
stolen dance,milky chance,51,19,0
something in the water,carrie underwood,52,9,0
heroes (we could be),alesso featuring tove lo,53,9,0
i don't mind,usher featuring juicy j,54,2,0
touchin  lovin,trey songz featuring nicki minaj,55,13,0
i bet my life,imagine dragons,56,4,0
somewhere in my car,keith urban,57,14,0
about the money,t.i. featuring young thug,58,17,0
girl in a country song,maddie & tae,59,17,0
mary  did you know?,pentatonix,60,2,0
dangerous,david guetta featuring sam martin,61,6,0
no flex zone,rae sremmurd,62,18,0
0 to 100 / the catch up,drake,63,19,0
perfect storm,brad paisley,64,8,0
santa tell me,ariana grande,65,1,1
day drinking,little big town,66,19,0
ghost,ella henderson,67,5,0
sun daze,florida georgia line,68,6,0
talladega,eric church,69,6,0
guts over fear,eminem featuring sia,70,3,0
i lived,onerepublic,71,1,1
no love,august alsina,72,11,0
try,colbie caillat,73,15,0
burnin' it down,jason aldean,74,19,0
booty,jennifer lopez featuring iggy azalea or pitbull,75,9,0
look at you,big & rich,76,13,0
neon light,blake shelton,77,15,0
drinking class,lee brice,78,7,0
close your eyes,parmalee,79,10,0
i,kendrick lamar,80,10,0
bed of lies,nicki minaj featuring skylar grey,81,2,0
til it's gone,kenny chesney,82,5,0
often,the weeknd,83,7,0
i walk the line,craig wayne boyd,84,1,1
in your arms,nico & vinz,85,7,0
god made girls,raelynn,86,6,0
feelin' it,scotty mccreery,87,10,0
shut up and dance,walk the moon,88,3,0
i see you,luke bryan,89,1,1
burnin' up,jessie j featuring 2 chainz,90,3,0
body language,kid ink featuring usher & tinashe,91,8,0
make me wanna,thomas rhett,92,3,0
sledgehammer,fifth harmony,93,1,1
time of our lives,pitbull & ne-yo,94,1,1
this is how we do,katy perry,95,18,0
she knows,ne-yo featuring juicy j,96,2,0
mean to me,brett eldredge,97,4,0
baby don't lie,gwen stefani,98,6,0
dear future husband,meghan trainor,99,5,0
roller coaster,luke bryan,100,20,0
born this way,lady gaga,1,4,0
f**k you! (forget you),cee lo green,2,28,0
s&m,rihanna featuring britney spears,3,8,0
f**kin' perfect,pink,4,10,0
on the floor,jennifer lopez featuring pitbull,5,2,0
grenade,bruno mars,6,23,0
blow,ke$ha,7,7,0
e.t.,katy perry featuring kanye west,8,4,0
tonight (i'm lovin' you),enrique iglesias featuring ludacris & dj frank e,9,15,0
firework,katy perry,10,20,0
i need a doctor,dr. dre featuring eminem & skylar grey,11,5,0
down on me,jeremih featuring 50 cent,12,17,0
moment 4 life,nicki minaj featuring drake,13,12,0
hey baby (drop it to the floor),pitbull featuring t-pain,14,23,0
look at me now,chris brown featuring lil wayne & busta rhymes,15,5,0
hold it against me,britney spears,16,8,0
jar of hearts,christina perri,17,23,0
rolling in the deep,adele,18,9,0
more,usher,19,13,0
till the world ends,britney spears featuring nicki minaj & ke$ha,20,1,1
rocketeer,far*east movement featuring ryan tedder,21,14,0
coming home,diddy - dirty money featuring skylar grey,22,15,0
what the hell,avril lavigne,23,8,0
6 foot 7 foot,lil wayne featuring cory gunz,24,12,0
just the way you are,bruno mars,25,33,0
black and yellow,wiz khalifa,26,22,0
pretty girl rock,keri hilson,27,15,0
yeah 3x,chris brown,28,19,0
all of the lights,kanye west,29,10,0
what's my name?,rihanna featuring drake,30,20,0
raise your glass,pink,31,22,0
back to december,taylor swift,32,19,0
never say never,justin bieber featuring jaden smith,33,12,0
don't you wanna stay,jason aldean with kelly clarkson,34,18,0
no hands,waka flocka flame featuring roscoe dash & wale,35,26,0
are you gonna kiss me or not,thompson square,36,12,0
we r who we r,ke$ha,37,19,0
just can't get enough,the black eyed peas,38,3,0
the show goes on,lupe fiasco,39,10,0
only girl (in the world),rihanna,40,26,0
dynamite,taio cruz,41,40,0
colder weather,zac brown band,42,7,0
stereo love,edward maya & vika jigulina,43,22,0
marry me,train,44,16,0
waiting for the end,linkin park,45,22,0
let me down easy,billy currington,46,15,0
dj got us fallin' in love,usher featuring pitbull,47,34,0
teenage dream,katy perry,48,33,0
bow chicka wow wow,mike posner featuring lil wayne,49,2,0
backseat,new boyz featuring the cataracs & dev,50,3,0
for the first time,the script,51,10,0
written in the stars,tinie tempah featuring eric turner,52,3,0
who are you when i'm not looking,blake shelton,53,18,0
higher,taio cruz featuring travie mccoy,54,12,0
the time (dirty bit),the black eyed peas,55,17,0
the cave,mumford & sons,56,5,0
what do you want,jerrod niemann,57,11,0
this is country music,brad paisley,58,11,0
i won't let go,rascal flatts,59,6,0
somewhere with you,kenny chesney,60,18,0
fall for your type,jamie foxx featuring drake,61,13,0
this,darius rucker,62,10,0
love faces,trey songz,63,6,0
who dat girl,flo rida featuring akon,64,14,0
you be killin em,fabolous,65,10,0
voices,chris young,66,18,0
a little bit stronger,sara evans,67,10,0
buzzin',mann,68,8,0
hello world,lady antebellum,69,17,0
rope,foo fighters,70,1,1
from a table away,sunny sweeney,71,9,0
heart like mine,miranda lambert,72,4,0
someone else calling you baby,luke bryan,73,19,0
roll up,wiz khalifa,74,4,0
felt good on my lips,tim mcgraw,75,18,0
little miss,sugarland,76,8,0
twisted,gorilla zoe featuring lil jon,77,1,1
price tag,jessie j featuring b.o.b,78,5,0
sing,my chemical romance,79,4,0
you lie,the band perry,80,1,1
bleed red,ronnie dunn,81,4,0
welcome to my hood,dj khaled featuring rick ross  plies  lil wayne & t-pain,82,2,0
what are words,chris medina,83,1,1
no bs,chris brown,84,13,0
maybe,sick puppies,85,15,0
whip my hair,willow,86,18,0
country boy,aaron lewis featuring george jones & charlie daniels,87,2,0
wildflower,the janedear girls,88,8,0
my last,big sean featuring chris brown,89,1,1
pray,justin bieber,90,4,0
the shape i'm in,joe nichols,91,2,0
did it on'em,nicki minaj,92,1,1
i just had sex,the lonely island featuring akon,93,11,0
kush,dr. dre featuring snoop dogg & akon,94,16,0
boyfriend,big time rush,95,2,0
on my level,wiz khalifa featuring too $hort,96,2,0
walking,mary mary,97,1,1
the lazy song,bruno mars,98,2,0
21st century girl,willow,99,1,1
bass down low,dev featuring the cataracs,100,12,0
old town road,lil nas x featuring billy ray cyrus,1,5,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,2,24,0
7 rings,ariana grande,3,11,0
wow.,post malone,4,15,0
without me,halsey,5,26,0
please me,cardi b & bruno mars,6,7,0
bad guy,billie eilish,7,1,1
sucker,jonas brothers,8,5,0
happier,marshmello & bastille,9,33,0
middle child,j. cole,10,11,0
shallow,lady gaga & bradley cooper,11,27,0
eastside,benny blanco  halsey & khalid,12,38,0
thotiana,blueface,13,12,0
going bad,meek mill featuring drake,14,18,0
dancing with a stranger,sam smith & normani,15,12,0
better,khalid,16,29,0
high hopes,panic! at the disco,17,35,0
break up with your girlfriend  i'm bored,ariana grande,18,8,0
sweet but psycho,ava max,19,16,0
sicko mode,travis scott,20,35,0
murder on my mind,ynw melly,21,11,0
a lot,21 savage,22,15,0
girls like you,maroon 5 featuring cardi b,23,45,0
thank u  next,ariana grande,24,22,0
bury a friend,billie eilish,25,10,0
beautiful crazy,luke combs,26,21,0
close to me,ellie goulding x diplo featuring swae lee,27,20,0
be alright,dean lewis,28,23,0
when the party's over,billie eilish,29,21,0
drip too hard,lil baby & gunna,30,29,0
wish you were gay,billie eilish,31,5,0
you say,lauren daigle,32,38,0
pure water,mustard & migos,33,10,0
better now,post malone,34,49,0
xanny,billie eilish,35,1,1
money,cardi b,36,24,0
look back at it,a boogie wit da hoodie,37,17,0
envy me,calboy,38,16,0
talk,khalid,39,8,0
youngblood,5 seconds of summer,40,44,0
you should see me in a crown,billie eilish,41,2,0
baby shark,pinkfong,42,14,0
my strange addiction,billie eilish,43,1,1
racks in the middle,nipsey hussle featuring roddy ricch & hit-boy,44,1,1
mia,bad bunny featuring drake,45,25,0
all the good girls go to hell,billie eilish,46,1,1
act up,city girls,47,5,0
robbery,juice wrld,48,7,0
zeze,kodak black featuring travis scott & offset,49,25,0
tequila,dan + shay,50,48,0
here tonight,brett young,51,13,0
swervin,a boogie wit da hoodie featuring 6ix9ine,52,15,0
i love you,billie eilish,53,1,1
mixed personalities,ynw melly featuring kanye west,54,11,0
here with me,marshmello featuring chvrches,55,4,0
who do you love,the chainsmokers featuring 5 seconds of summer,56,8,0
put a date on it,yo gotti featuring lil baby,57,10,0
con calma,daddy yankee & katy perry featuring snow,58,9,0
god's country,blake shelton,59,1,1
worth it,yk osiris,60,7,0
eyes on you,chase rice,61,7,0
ilomilo,billie eilish,62,1,1
listen before i go,billie eilish,63,1,1
close friends,lil baby,64,23,0
double up,nipsey hussle featuring belly & dom kennedy,65,1,1
bad liar,imagine dragons,66,6,0
whiskey glasses,morgan wallen,67,5,0
good as you,kane brown,68,6,0
one that got away,michael ray,69,6,0
monopoly,ariana grande & victoria monet,70,1,1
miss me more,kelsea ballerini,71,9,0
shot clock,ella mai,72,10,0
make it sweet,old dominion,73,14,0
look what god gave her,thomas rhett,74,5,0
there was this girl,riley green,75,6,0
girls need love,summer walker x drake,76,6,0
undrunk,fletcher,77,4,0
i've been waiting,lil peep & ilovemakonnen featuring fall out boy,78,4,0
8,billie eilish,79,1,1
walk me home,p!nk,80,5,0
saturday nights,khalid & kane brown,81,9,0
last time that i checc'd,nipsey hussle featuring yg,82,1,1
twerk,city girls featuring cardi b,83,13,0
girl,maren morris,84,5,0
lovely,billie eilish & khalid,85,22,0
calma,pedro capo x farruko,86,4,0
suge,dababy,87,1,1
night shift,jon pardi,88,7,0
this is it,scotty mccreery,89,17,0
rumor,lee brice,90,4,0
i can't get enough,benny blanco  tainy  selena gomez & j balvin,91,5,0
don't call me up,mabel,92,2,0
dedication,nipsey hussle featuring kendrick lamar,93,1,1
ocean eyes,billie eilish,94,7,0
millionaire,chris stapleton,95,17,0
talk you out of it,florida georgia line,96,7,0
faucet failure,ski mask the slump god,97,6,0
girl like you,jason aldean,98,19,0
pure cocaine,lil baby,99,15,0
pop out,polo g featuring lil tjay,100,2,0
someone like you,adele,1,13,0
moves like jagger,maroon 5 featuring christina aguilera,2,15,0
pumped up kicks,foster the people,3,23,0
stereo hearts,gym class heroes featuring adam levine,4,16,0
party rock anthem,lmfao featuring lauren bennett & goonrock,5,28,0
sexy and i know it,lmfao,6,5,0
strange clouds,b.o.b featuring lil wayne,7,1,1
without you,david guetta featuring usher,8,5,0
we found love,rihanna featuring calvin harris,9,2,0
you make me feel...,cobra starship featuring sabi,10,12,0
lighters,bad meets evil featuring bruno mars,11,16,0
you and i,lady gaga,12,9,0
cheers (drink to that),rihanna,13,10,0
in the dark,dev,14,9,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,15,27,0
super bass,nicki minaj,16,23,0
how to love,lil wayne,17,19,0
last friday night (t.g.i.f.),katy perry,18,19,0
it girl,jason derulo,19,8,0
good life,onerepublic,20,27,0
rolling in the deep,adele,21,39,0
headlines,drake,22,8,0
tonight tonight,hot chelle rae,23,25,0
i wanna go,britney spears,24,17,0
god gave me you,blake shelton,25,12,0
mr. saxobeat,alexandra stan,26,12,0
she will,lil wayne featuring drake,27,7,0
it will rain,bruno mars,28,1,1
if i die young,the band perry,29,45,0
mr. know it all,kelly clarkson,30,4,0
take a back road,rodney atkins,31,18,0
just a kiss,lady antebellum,32,22,0
nothing,the script,33,8,0
i'm on one,dj khaled featuring drake  rick ross & lil wayne,34,20,0
ni**as in paris,jay z kanye west,35,8,0
marvin & chardonnay,big sean featuring kanye west & roscoe dash,36,11,0
the edge of glory,lady gaga,37,21,0
crazy girl,eli young band,38,29,0
barefoot blue jean night,jake owen,39,23,0
better with the lights off,new boyz featuring chris brown,40,14,0
made in america,toby keith,41,17,0
take over control,afrojack featuring eva simons,42,16,0
fly,nicki minaj featuring rihanna,43,6,0
motivation,kelly rowland featuring lil wayne,44,25,0
remind me,brad paisley duet with carrie underwood,45,17,0
long hot summer,keith urban,46,12,0
otis,jay z kanye west featuring otis redding,47,11,0
when we stand together,nickelback,48,1,1
dirt road anthem,jason aldean,49,26,0
you and tequila,kenny chesney featuring grace potter,50,19,0
best thing i never had,beyonce,51,18,0
easy,rascal flatts featuring natasha bedingfield,52,10,0
here for a good time,george strait,53,14,0
skyscraper,demi lovato,54,12,0
love you like a love song,selena gomez & the scene,55,15,0
marvins room,drake,56,11,0
we owned the night,lady antebellum,57,7,0
paradise,coldplay,58,3,0
not over you,gavin degraw,59,8,0
sparks fly,taylor swift,60,10,0
baggage claim,miranda lambert,61,8,0
5 o'clock,t-pain featuring wiz khalifa & lily allen,62,1,1
keep your head up,andy grammer,63,18,0
country must be country wide,brantley gilbert,64,14,0
just fishin',trace adkins,65,18,0
tattoos on this town,jason aldean,66,2,0
work out,j. cole,67,5,0
the adventures of rain dance maggie,red hot chili peppers,68,11,0
brighter than the sun,colbie caillat,69,7,0
that way,wale featuring jeremih & rick ross,70,5,0
quickie,miguel,71,11,0
pretty girls,iyaz featuring travie mccoy,72,13,0
mrs. right,mindless behavior featuring diggy,73,5,0
rain over me,pitbull featuring marc anthony,74,14,0
somewhere,glee cast,75,1,1
all your life,the band perry,76,4,0
wet the bed,chris brown featuring ludacris,77,4,0
drink in my hand,eric church,78,2,0
no sleep,wiz khalifa,79,14,0
one more drinkin' song,jerrod niemann,80,10,0
dedication to my ex (miss that),lloyd featuring andre 3000 & lil wayne,81,1,1
sail,awolnation,82,7,0
fight for you,jason derulo,83,1,1
got 2 luv u,sean paul featuring alexis jordan,84,3,0
faster,matt nathanson,85,10,0
let it rain,david nail featuring sarah buxton,86,3,0
i got you,thompson square,87,7,0
after midnight,blink-182,88,1,1
love don't run,steve holy,89,6,0
i don't want this night to end,luke bryan,90,1,1
set fire to the rain,adele,91,9,0
every teardrop is a waterfall,coldplay,92,18,0
i got nothin',darius rucker,93,3,0
body 2 body,ace hood featuring chris brown,94,3,0
fish,craig campbell,95,10,0
gucci gucci,kreayshawn,96,10,0
walk,foo fighters,97,13,0
far away,tyga featuring chris richardson,98,7,0
keep me in mind,zac brown band,99,1,1
calling all the monsters,china anne mcclain,100,1,1
someone like you,adele,1,16,0
we found love,rihanna featuring calvin harris,2,5,0
moves like jagger,maroon 5 featuring christina aguilera,3,18,0
sexy and i know it,lmfao,4,8,0
pumped up kicks,foster the people,5,26,0
stereo hearts,gym class heroes featuring adam levine,6,19,0
without you,david guetta featuring usher,7,8,0
you make me feel...,cobra starship featuring sabi,8,15,0
make me proud,drake featuring nicki minaj,9,2,0
party rock anthem,lmfao featuring lauren bennett & goonrock,10,31,0
mistletoe,justin bieber,11,1,1
in the dark,dev,12,12,0
you and i,lady gaga,13,12,0
super bass,nicki minaj,14,26,0
paradise,coldplay,15,6,0
headlines,drake,16,11,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,17,30,0
it girl,jason derulo,18,11,0
mr. know it all,kelly clarkson,19,7,0
5 o'clock,t-pain featuring wiz khalifa & lily allen,20,4,0
ni**as in paris,jay z kanye west,21,11,0
lighters,bad meets evil featuring bruno mars,22,19,0
she will,lil wayne featuring drake,23,10,0
mr. saxobeat,alexandra stan,24,15,0
god gave me you,blake shelton,25,15,0
good life,onerepublic,26,30,0
rolling in the deep,adele,27,42,0
fly,nicki minaj featuring rihanna,28,9,0
how to love,lil wayne,29,22,0
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,30,2,0
good feeling,flo rida,31,4,0
just a kiss,lady antebellum,32,25,0
it will rain,bruno mars,33,4,0
crazy girl,eli young band,34,32,0
if i die young,the band perry,35,48,0
nothing,the script,36,11,0
last friday night (t.g.i.f.),katy perry,37,22,0
cheers (drink to that),rihanna,38,13,0
tonight tonight,hot chelle rae,39,28,0
take a back road,rodney atkins,40,21,0
marvin & chardonnay,big sean featuring kanye west & roscoe dash,41,14,0
work out,j. cole,42,8,0
i wanna go,britney spears,43,20,0
i don't want this night to end,luke bryan,44,4,0
i'm on one,dj khaled featuring drake  rick ross & lil wayne,45,23,0
love you like a love song,selena gomez & the scene,46,18,0
not over you,gavin degraw,47,11,0
