Title,ArtistName,Rank,Weeks,isNew
shake it off,taylor swift,40,44,False
g.d.f.r.,flo rida featuring sage the gemini & lookas,41,32,False
blank space,taylor swift,42,34,False
be real,kid ink featuring dej loaf,43,10,False
fun,pitbull featuring chris brown,44,6,False
bright,echosmith,45,14,False
love me like you mean it,kelsea ballerini,46,12,False
little toy guns,carrie underwood,47,14,False
blessings,big sean featuring drake,48,20,False
uma thurman,fall out boy,49,11,False
classic man,jidenna featuring roman gianarthur,50,7,False
tonight looks good on you,jason aldean,51,9,False
house party,sam hunt,52,3,False
like a wrecking ball,eric church,53,13,False
love you like that,canaan smith,54,13,False
commas,future,55,12,False
diamond rings and old barstools,tim mcgraw with catherine dunn,56,14,False
crash and burn,thomas rhett,57,6,False
baby be my love song,easton corbin,58,11,False
one last time,ariana grande,59,19,False
sippin' on fire,florida georgia line,60,15,False
wet dreamz,j. cole,61,11,False
buy me a boat,chris janson,62,4,False
loving you easy,zac brown band,63,4,False
one hell of an amen,brantley gilbert,64,8,False
i really like you,carly rae jepsen,65,16,False
don't it,billy currington,66,16,False
wild child,kenny chesney with grace potter,67,14,False
how many times,dj khaled featuring chris brown, lil wayne & big sean,68,6,False
stitches,shawn mendes,69,4,False
the matrimony,wale featuring usher,70,12,False
planez,jeremih featuring j. cole,71,4,False
crushin' it,brad paisley,72,8,False
ghost town,adam lambert,73,1,True
renegades,x ambassadors,74,10,False
smoke,a thousand horses,75,17,False
kiss you in the morning,michael ray,76,4,False
lay me down,sam smith,77,20,False
i need your love,shaggy featuring mohombi, faydee, costi,78,7,False
energy,drake,79,19,False
young & crazy,frankie ballard,80,4,False
pretty girls,britney spears & iggy azalea,81,7,False
hell of a night,dustin lynch,82,3,False
el perdon (forgiveness),nicky jam & enrique iglesias,83,13,False
b**** i'm madonna,madonna featuring nicki minaj,84,1,True
john cougar  john deere  john 3:16,keith urban,85,2,False
know yourself,drake,86,18,False
marvin gaye,charlie puth featuring meghan trainor,87,1,True
flashlight,jessie j,88,5,False
beautiful now,zedd featuring jon bellion,89,2,False
this could be us,rae sremmurd,90,2,False
hood go crazy,tech n9ne featuring 2 chainz & b.o.b,91,3,False
lose my mind,brett eldredge,92,2,False
sparks,hilary duff,93,1,True
believe,mumford & sons,94,15,False
coffee,miguel,95,2,False
i don't get tired (#idgt),kevin gates featuring august alsina,96,9,False
tear in my heart,twenty one pilots,97,3,False
flicka da wrist,chedda da connect,98,4,False
nasty,bandit gang marco featuring dro,99,9,False
good thing,sage the gemini featuring nick jonas,100,1,True
somebody that i used to know,gotye featuring kimbra,1,17,False
we are young,fun. featuring janelle monae,2,19,False
payphone,maroon 5 featuring wiz khalifa,3,2,False
glad you came,the wanted,4,16,False
call me maybe,carly rae jepsen,5,10,False
wild ones,flo rida featuring sia,6,17,False
boyfriend,justin bieber,7,5,False
starships,nicki minaj,8,11,False
what makes you beautiful,one direction,9,11,False
stronger (what doesn't kill you),kelly clarkson,10,19,False
part of me,katy perry,11,11,False
drive by,train,12,16,False
feel so close,calvin harris,13,12,False
take care,drake featuring rihanna,14,24,False
the motto,drake featuring lil wayne,15,24,False
rumour has it,adele,16,20,False
work hard  play hard,wiz khalifa,17,1,True
climax,usher,18,10,False
so good,b.o.b,19,10,False
eyes open,taylor swift,20,6,False
turn me on,david guetta featuring nicki minaj,21,22,False
set fire to the rain,adele,22,35,False
springsteen,eric church,23,9,False
birthday cake,rihanna featuring chris brown,24,10,False
dance again,jennifer lopez featuring pitbull,25,4,False
we found love,rihanna featuring calvin harris,26,32,False
drunk on you,luke bryan,27,9,False
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,28,29,False
ass back home,gym class heroes featuring neon hitch,29,20,False
good feeling,flo rida,30,31,False
good girl,carrie underwood,31,10,False
brokenhearted,karmin,32,8,False
i won't give up,jason mraz,33,17,False
fly over states,jason aldean,34,10,False
drank in my cup,kirko bangz,35,12,False
rack city,tyga,36,23,False
sexy and i know it,lmfao,37,35,False
over you,miranda lambert,38,15,False
mercy,kanye west, big sean, pusha t, 2 chainz,39,4,False
lights,ellie goulding,40,19,False
party rock anthem,lmfao featuring lauren bennett & goonrock,41,58,False
faded,tyga featuring lil wayne,42,15,False
somethin' 'bout a truck,kip moore,43,12,False
domino,jessie j,44,29,False
a woman like you,lee brice,45,19,False
international love,pitbull featuring chris brown,46,26,False
moves like jagger,maroon 5 featuring christina aguilera,47,45,False
back in time,pitbull,48,4,False
up!,loverance featuring iamsu & skipper or 50 cent,49,9,False
dancin' away with my heart,lady antebellum,50,16,False
banjo,rascal flatts,51,11,False
drink on it,blake shelton,52,14,False
ayy ladies,travis porter featuring tyga,53,9,False
turn up the music,chris brown,54,11,False
feel like a rock star,kenny chesney & tim mcgraw,55,4,False
talk that talk,rihanna featuring jay-z,56,18,False
leave you alone,young jeezy featuring ne-yo,57,7,False
even if it breaks your heart,eli young band,58,7,False
beez in the trap,nicki minaj featuring 2 chainz,59,4,False
better than i used to be,tim mcgraw,60,15,False
no hurry,zac brown band,61,8,False
burn it down,linkin park,62,2,False
titanium,david guetta featuring sia,63,3,False
whistle,flo rida,64,1,True
how will i know,glee cast,65,1,True
everybody talks,neon trees,66,7,False
cashin' out,ca$h out,67,3,False
strip,chris brown featuring kevin k-mac mccall,68,20,False
give your heart a break,demi lovato,69,4,False
scream,usher,70,1,True
you don't know her like i do,brantley gilbert,71,14,False
hyfr (hell ya f*****g right),drake featuring lil wayne,72,8,False
midnight city,m83.,73,8,False
some nights,fun.,74,10,False
one thing,one direction,75,5,False
right by my side,nicki minaj featuring chris brown,76,4,False
safe & sound,taylor swift featuring the civil wars,77,16,False
where have you been,rihanna,78,2,False
tonight (best you ever had),john legend featuring ludacris,79,2,False
stay schemin,rick ross featuring drake & french montana,80,2,False
ai se eu te pego,michel telo,81,5,False
bangarang,skrillex featuring sirah,82,11,False
(kissed you) good night,gloriana,83,4,False
another round,fat joe featuring chris brown,84,4,False
beers ago,toby keith,85,2,False
time is love,josh turner,86,5,False
take it to the head,dj khaled featuring chris brown, rick ross, nicki minaj & lil wayne,87,4,False
little talks,of monsters and men,88,4,False
let's go,calvin harris featuring ne-yo,89,1,True
loud,mac miller,90,2,False
we run the night,havana brown featuring pitbull,91,5,False
it's not right but it's okay,glee cast,92,1,True
got my country on,chris cagle,93,5,False
fine by me,andy grammer,94,4,False
magic,future featuring t.i.,95,9,False
heart attack,trey songz,96,4,False
crew love,drake featuring the weeknd,97,6,False
this ole boy,craig morgan,98,6,False
wanted,hunter hayes,99,1,True
scary monsters and nice sprites,skrillex,100,13,False
we found love,rihanna featuring calvin harris,1,16,False
sexy and i know it,lmfao,2,19,False
it will rain,bruno mars,3,15,False
set fire to the rain,adele,4,19,False
good feeling,flo rida,5,15,False
the one that got away,katy perry,6,13,False
ni**as in paris,jay z kanye west,7,22,False
i won't give up,jason mraz,8,1,True
party rock anthem,lmfao featuring lauren bennett & goonrock,9,42,False
someone like you,adele,10,27,False
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,11,13,False
moves like jagger,maroon 5 featuring christina aguilera,12,29,False
dance (a$$),big sean featuring nicki minaj,13,14,False
stereo hearts,gym class heroes featuring adam levine,14,30,False
work out,j. cole,15,19,False
without you,david guetta featuring usher,16,19,False
domino,jessie j,17,13,False
headlines,drake,18,22,False
the motto,drake featuring lil wayne,19,8,False
red solo cup,toby keith,20,11,False
not over you,gavin degraw,21,22,False
5 o'clock,t-pain featuring wiz khalifa & lily allen,22,15,False
rack city,tyga,23,7,False
international love,pitbull featuring chris brown,24,10,False
turn me on,david guetta featuring nicki minaj,25,6,False
you da one,rihanna,26,9,False
mr. know it all,kelly clarkson,27,18,False
love you like a love song,selena gomez & the scene,28,29,False
i don't want this night to end,luke bryan,29,15,False
pumped up kicks,foster the people,30,37,False
make me proud,drake featuring nicki minaj,31,13,False
you make me feel...,cobra starship featuring sabi,32,26,False
i like it like that,hot chelle rae featuring new boyz,33,14,False
super bass,nicki minaj,34,37,False
give me everything,pitbull featuring ne-yo, afrojack & nayer,35,41,False
rolling in the deep,adele,36,53,False
just a kiss,lady antebellum,37,36,False
paradise,coldplay,38,17,False
marry the night,lady gaga,39,9,False
safe & sound,taylor swift featuring the civil wars,40,3,False
blackout,breathe carolina,41,10,False
drink in my hand,eric church,42,16,False
ours,taylor swift,43,9,False
strange clouds,b.o.b featuring lil wayne,44,15,False
lotus flower bomb,wale featuring miguel,45,11,False
take care,drake featuring rihanna,46,8,False
it girl,jason derulo,47,22,False
tattoos on this town,jason aldean,48,16,False
keep me in mind,zac brown band,49,15,False
she will,lil wayne featuring drake,50,21,False
let it rain,david nail featuring sarah buxton,51,17,False
a thousand years,christina perri,52,12,False
you,chris young,53,12,False
tonight is the night,outasight,54,7,False
all your life,the band perry,55,18,False
brighter than the sun,colbie caillat,56,21,False
ass back home,gym class heroes featuring neon hitch,57,4,False
stronger (what doesn't kill you),kelly clarkson,58,3,False
fly,nicki minaj featuring rihanna,59,20,False
alone with you,jake owen,60,5,False
the champ,nelly,61,2,False
t.h.e (the hardest ever),will.i.am featuring mick jagger & jennifer lopez,62,4,False
can't get enough,j. cole featuring trey songz,63,6,False
strip,chris brown featuring kevin k-mac mccall,64,4,False
heartbeat,the fray,65,12,False
the trouble with girls,scotty mccreery,66,9,False
you the boss,rick ross featuring nicki minaj,67,12,False
party,beyonce featuring andre 3000,68,14,False
lonely boy,the black keys,69,9,False
levels,avicii,70,8,False
i'm gonna love you through it,martina mcbride,71,14,False
bait a hook,justin moore,72,6,False
shake it out,florence + the machine,73,11,False
kyoto,skrillex featuring sirah,74,1,True
i do,young jeezy featuring jay-z & andre 3000,75,3,False
you gonna fly,keith urban,76,4,False
when we stand together,nickelback,77,15,False
home,dierks bentley,78,9,False
reality,kenny chesney,79,9,False
wish you were here,avril lavigne,80,6,False
a woman like you,lee brice,81,3,False
love on top,beyonce,82,8,False
storm warning,hunter hayes,83,8,False
set you free,3oh!3,84,1,True
party on fifth ave.,mac miller,85,5,False
amen,edens edge,86,4,False
scary monsters and nice sprites,skrillex,87,3,False
we are young,fun. featuring janelle monae,88,3,False
countdown,beyonce,89,12,False
wild ones,flo rida featuring sia,90,3,False
somebody that i used to know,gotye featuring kimbra,91,1,True
lights,ellie goulding,92,3,False
camouflage,brad paisley,93,6,False
where i come from,montgomery gentry,94,1,True
rumour has it,adele,95,9,False
mirror,lil wayne featuring bruno mars,96,6,False
round of applause,waka flocka flame featuring drake,97,3,False
gotta have it,jay z kanye west,98,1,True
that way,wale featuring jeremih & rick ross,99,18,False
play the guitar,b.o.b featuring andre 3000,100,2,False
shape of you,ed sheeran,1,8,False
bad and boujee,migos featuring lil uzi vert,2,16,False
i don't wanna live forever (fifty shades darker),zayn / taylor swift,3,12,False
that's what i like,bruno mars,4,7,False
something just like this,the chainsmokers & coldplay,5,2,False
love on the brain,rihanna,6,20,False
paris,the chainsmokers,7,7,False
tunnel vision,kodak black,8,2,False
bounce back,big sean,9,17,False
closer,the chainsmokers featuring halsey,10,31,False
i feel it coming,the weeknd featuring daft punk,11,15,False
chained to the rhythm,katy perry featuring skip marley,12,3,False
can't stop the feeling!,justin timberlake,13,43,False
ispy,kyle featuring lil yachty,14,10,False
bad things,machine gun kelly x camila cabello,15,18,False
fake love,drake,16,19,False
mercy,shawn mendes,17,24,False
24k magic,bruno mars,18,21,False
scars to your beautiful,alessia cara,19,27,False
body like a back road,sam hunt,20,5,False
down,marian hill,21,7,False
it ain't me,kygo x selena gomez,22,3,False
starboy,the weeknd featuring daft punk,23,24,False
rockabye,clean bandit featuring sean paul & anne-marie,24,13,False
don't wanna know,maroon 5 featuring kendrick lamar,25,21,False
say you won't let go,james arthur,26,19,False
issues,julia michaels,27,6,False
stay,zedd & alessia cara,28,1,True
black beatles,rae sremmurd featuring gucci mane,29,25,False
million reasons,lady gaga,30,15,False
t-shirt,migos,31,7,False
cold,maroon 5 featuring future,32,3,False
all time low,jon bellion,33,21,False
slide,calvin harris featuring frank ocean & migos,34,1,True
congratulations,post malone featuring quavo,35,10,False
let me love you,dj snake featuring justin bieber,36,30,False
selfish,future featuring rihanna,37,1,True
caroline,amine,38,26,False
side to side,ariana grande featuring nicki minaj,39,27,False
swang,rae sremmurd,40,11,False
water under the bridge,adele,41,17,False
better man,little big town,42,18,False
heathens,twenty one pilots,43,37,False
dirt on my boots,jon pardi,44,13,False
treat you better,shawn mendes,45,39,False
mask off,future,46,2,False
party,chris brown featuring usher & gucci mane,47,11,False
comin out strong,future featuring the weeknd,48,1,True
both,gucci mane featuring drake,49,11,False
i got you,bebe rexha,50,9,False
location,khalid,51,8,False
despacito,luis fonsi & daddy yankee featuring justin bieber,52,7,False
how far i'll go,auli'i cravalho,53,12,False
deja vu,j. cole,54,12,False
think a little less,michael ray,55,10,False
make me (cry),noah cyrus featuring labrinth,56,12,False
goosebumps,travis scott,57,17,False
everyday,ariana grande featuring future,58,3,False
believer,imagine dragons,59,4,False
rolex,ayo & teo,60,3,False
shining,dj khaled featuring beyonce & jay z,61,3,False
play that song,train,62,14,False
sober saturday night,chris young featuring vince gill,63,9,False
draco,future,64,2,False
moves,big sean,65,10,False
look at me!,xxxtentacion,66,4,False
party monster,the weeknd,67,15,False
fast,luke bryan,68,6,False
today,brad paisley,69,9,False
any ol' barstool,jason aldean,70,6,False
call on me,starley,71,9,False
cash me outside (#cashmeoutside),dj suede the remix god,72,3,False
love,lana del rey,73,2,False
hurricane,luke combs,74,3,False
castle on the hill,ed sheeran,75,8,False
used to this,future featuring drake,76,17,False
no heart,21 savage & metro boomin,77,19,False
make love,gucci mane & nicki minaj,78,1,True
kill a word,eric church featuring rhiannon giddens,79,12,False
how far i'll go,alessia cara,80,13,False
the weekend,brantley gilbert,81,9,False
heavy,linkin park featuring kiiara,82,2,False
redbone,childish gambino,83,13,False
road less traveled,lauren alaina,84,6,False
in case you didn't know,brett young,85,4,False
selfish,pnb rock,86,17,False
star of the show,thomas rhett,87,18,False
love me now,john legend,88,19,False
losin control,russ,89,1,True
chantaje,shakira featuring maluma,90,16,False
a guy with a girl,blake shelton,91,16,False
god  your mama  and me,florida georgia line featuring backstreet boys,92,1,True
the fighter,keith urban featuring carrie underwood,93,4,False
slippery,migos featuring gucci mane,94,5,False
not nice,partynextdoor,95,7,False
hometown girl,josh turner,96,1,True
yeah boy,kelsea ballerini,97,3,False
black,dierks bentley,98,6,False
el amante,nicky jam,99,4,False
green light,lorde,100,1,True
hello,adele,1,9,False
sorry,justin bieber,2,9,False
love yourself,justin bieber,3,6,False
hotline bling,drake,4,21,False
what do you mean?,justin bieber,5,17,False
same old love,selena gomez,6,15,False
here,alessia cara,7,21,False
stitches,shawn mendes,8,31,False
the hills,the weeknd,9,31,False
like i'm gonna lose you,meghan trainor featuring john legend,10,25,False
all i want for christmas is you,mariah carey,11,14,False
jumpman,drake & future,12,14,False
stressed out,twenty one pilots,13,14,False
679,fetty wap featuring remy boyz,14,26,False
in the night,the weeknd,15,7,False
antidote,travis scott,16,16,False
on my mind,ellie goulding,17,14,False
don't,bryson tiller,18,13,False
watch me,silento,19,44,False
roses,the chainsmokers featuring rozes,20,10,False
can't feel my face,the weeknd,21,29,False
wildest dreams,taylor swift,22,18,False
ex's & oh's,elle king,23,25,False
white iverson,post malone,24,16,False
die a happy man,thomas rhett,25,14,False
say it,tory lanez,26,10,False
confident,demi lovato,27,12,False
lean on,major lazer & dj snake featuring mo,28,38,False
trap queen,fetty wap,29,49,False
rockin' around the christmas tree,brenda lee,30,15,False
perfect,one direction,31,10,False
break up in a small town,sam hunt,32,12,False
i know what you did last summer,shawn mendes & camila cabello,33,6,False
hit the quan,ilovememphis,34,19,False
focus,ariana grande,35,8,False
me  myself & i,g-eazy x bebe rexha,36,8,False
my house,flo rida,37,7,False
the christmas song (merry christmas to you),nat king cole,38,7,False
hands to myself,selena gomez,39,3,False
no role modelz,j. cole,40,19,False
see you again,wiz khalifa featuring charlie puth,41,42,False
hide away,daya,42,14,False
cake by the ocean,dnce,43,10,False
again,fetty wap,44,20,False
where ya at,future featuring drake,45,23,False
locked away,r. city featuring adam levine,46,23,False
jingle bell rock,bobby helms,47,16,False
do it like me,dlow,48,7,False
where are u now,skrillex & diplo with justin bieber,49,43,False
burning house,cam,50,24,False
exchange,bryson tiller,51,9,False
down in the dm,yo gotti featuring nicki minaj,52,4,False
back to sleep,chris brown,53,2,False
when we were young,adele,54,5,False
adventure of a lifetime,coldplay,55,7,False
back up,dej loaf featuring big sean,56,12,False
one call away,charlie puth,57,4,False
wtf (where they from),missy elliott featuring pharrell williams,58,7,False
i'll show you,justin bieber,59,8,False
home alone tonight,luke bryan featuring karen fairchild,60,5,False
big rings,drake & future,61,14,False
the fix,nelly featuring jeremih,62,13,False
best friend,young thug,63,5,False
stay a little longer,brothers osborne,64,12,False
gonna know we were here,jason aldean,65,11,False
stand by you,rachel platten,66,6,False
used to love you,gwen stefani,67,6,False
irresistible,fall out boy,68,6,False
i got the boy,jana kramer,69,11,False
i love this life,locash,70,9,False
new americana,halsey,71,13,False
you should be here,cole swindell,72,2,False
$ave dat money,lil dicky featuring fetty wap & rich homie quan,73,9,False
gonna,blake shelton,74,15,False
dessert,dawin,75,3,False
come get her,rae sremmurd,76,15,False
liquor,chris brown,77,16,False
lay it all on me,rudimental featuring ed sheeran,78,12,False
right hand,drake,79,15,False
zero,chris brown,80,1,True
hallelujah,lindsey stirling,81,1,True
downtown,macklemore & ryan lewis featuring eric nally, melle mel, kool moe dee & grandmaster caz,82,18,False
good to be alive (hallelujah),andy grammer,83,2,False
the feeling,justin bieber featuring halsey,84,6,False
top of the world,tim mcgraw,85,11,False
rgf island,fetty wap,86,11,False
blase,ty dolla $ign featuring future & rae sremmurd,87,15,False
backroad song,granger smith,88,3,False
ginza,j balvin,89,12,False
sorry not sorry,bryson tiller,90,2,False
little more (royalty),chris brown,91,1,True
beautiful drug,zac brown band,92,5,False
play no games,big sean featuring chris brown & ty dolla $ign,93,8,False
really really,kevin gates,94,1,True
purpose,justin bieber,95,6,False
hollow,tori kelly,96,2,False
dibs,kelsea ballerini,97,8,False
let it go,james bay,98,1,True
stick talk,future,99,1,True
get ugly,jason derulo,100,1,True
all of me,john legend,1,31,False
happy,pharrell williams,2,19,False
fancy,iggy azalea featuring charli xcx,3,10,False
problem,ariana grande featuring iggy azalea,4,2,False
dark horse,katy perry featuring juicy j,5,34,False
turn down for what,dj snake & lil jon,6,20,False
talk dirty,jason derulo featuring 2 chainz,7,21,False
not a bad thing,justin timberlake,8,11,False
let it go,idina menzel,9,24,False
ain't it fun,paramore,10,11,False
pompeii,bastille,11,39,False
loyal,chris brown featuring lil wayne & french montana or too $hort or tyga,12,17,False
best day of my life,american authors,13,26,False
summer,calvin harris,14,8,False
sing,ed sheeran,15,5,False
me and my broken heart,rixton,16,7,False
counting stars,onerepublic,17,47,False
am i wrong,nico & vinz,18,4,False
play it again,luke bryan,19,9,False
la la la,naughty boy featuring sam smith,20,12,False
team,lorde,21,33,False
love never felt so good,michael jackson & justin timberlake,22,2,False
this is how we roll,florida georgia line featuring luke bryan,23,14,False
wiggle,jason derulo featuring snoop dogg,24,2,False
birthday,katy perry,25,5,False
classic,mkto,26,13,False
na na,trey songz,27,16,False
timber,pitbull featuring ke$ha,28,31,False
bottoms up,brantley gilbert,29,21,False
wild wild love,pitbull featuring g.r.l.,30,11,False
show me,kid ink featuring chris brown,31,27,False
partition,beyonce,32,18,False
the man,aloe blacc,33,20,False
latch,disclosure featuring sam smith,34,8,False
let her go,passenger,35,41,False
wake me up!,avicii,36,46,False
she looks so perfect,5 seconds of summer,37,6,False
story of my life,one direction,38,28,False
rude,magic!,39,3,False
demons,imagine dragons,40,55,False
get me some of that,thomas rhett,41,18,False
human,christina perri,42,14,False
a sky full of stars,coldplay,43,2,False
burn,ellie goulding,44,36,False
hey brother,avicii,45,23,False
the worst,jhene aiko,46,14,False
animals,martin garrix,47,34,False
rewind,rascal flatts,48,17,False
the monster,eminem featuring rihanna,49,28,False
move that doh,future featuring pharrell, pusha t & casino,50,9,False
give me back my hometown,eric church,51,18,False
trophies,young money featuring drake,52,10,False
magic,coldplay,53,10,False
automatic,miranda lambert,54,12,False
beachin',jake owen,55,7,False
cop car,keith urban,56,15,False
my eyes,blake shelton featuring gwen sebastian,57,2,False
red lights,tiesto,58,9,False
sleeping with a friend,neon trees,59,11,False
beat of the music,brett eldredge,60,14,False
neon lights,demi lovato,61,20,False
come with me now,kongos,62,6,False
mmm yeah,austin mahone featuring pitbull,63,12,False
who do you love?,yg featuring drake,64,9,False
drink to that all night,jerrod niemann,65,19,False
lettin' the night roll,justin moore,66,12,False
i don't dance,lee brice,67,4,False
empire,shakira,68,7,False
stay with me,sam smith,69,5,False
good kisser,usher,70,1,True
i can't make you love me,josh kaufman,71,1,True
whiskey in my water,tyler farr,72,7,False
stoner,young thug,73,13,False
the walker,fitz and the tantrums,74,11,False
chandelier,sia,75,1,True
who i am with you,chris young,76,3,False
invisible,hunter hayes,77,12,False
can't remember to forget you,shakira featuring rihanna,78,17,False
how to love,christina grimmie,79,1,True
cut her off,kcamp featuring 2 chainz,80,5,False
i choose you,sara bareilles,81,1,True
come get it bae,pharrell williams,82,1,True
fever,the black keys,83,2,False
bailando,enrique iglesias featuring descemer bueno & gente de zona,84,2,False
we dem boyz,wiz khalifa,85,4,False
work,iggy azalea,86,2,False
yeah,joe nichols,87,3,False
river bank,brad paisley,88,1,True
2 on,tinashe featuring schoolboy q,89,1,True
17 again,brantley gilbert,90,1,True
we are tonight,billy currington,91,3,False
part ii (on the run),jay z featuring beyonce,92,13,False
keep them kisses comin',craig campbell,93,2,False
or nah,ty dolla $ign featuring wiz khalifa & dj mustard,94,8,False
#selfie,the chainsmokers,95,11,False
man of the year,schoolboy q,96,13,False
girls chase boys,ingrid michaelson,97,5,False
raging fire,phillip phillips,98,4,False
you & i,one direction,99,4,False
doin' what she likes,blake shelton,100,17,False
wrecking ball,miley cyrus,1,4,False
roar,katy perry,2,6,False
royals,lorde,3,11,False
blurred lines,robin thicke featuring t.i. + pharrell,4,22,False
wake me up!,avicii,5,12,False
holy grail,jay z featuring justin timberlake,6,10,False
applause,lady gaga,7,5,False
berzerk,eminem,8,3,False
hold on  we're going home,drake featuring majid jordan,9,6,False
summertime sadness,lana del rey & cedric gervais,10,10,False
we can't stop,miley cyrus,11,15,False
safe and sound,capital cities,12,20,False
radioactive,imagine dragons,13,55,False
clarity,zedd featuring foxes,14,26,False
that's my kind of night,luke bryan,15,5,False
get lucky,daft punk featuring pharrell williams,16,22,False
treasure,bruno mars,17,18,False
cups (pitch perfect's when i'm gone),anna kendrick,18,38,False
same love,macklemore & ryan lewis featuring mary lambert,19,27,False
mirrors,justin timberlake,20,31,False
love somebody,maroon 5,21,17,False
sail,awolnation,22,54,False
best song ever,one direction,23,8,False
i need your love,calvin harris featuring ellie goulding,24,22,False
the fox,ylvis,25,2,False
can't hold us,macklemore & ryan lewis featuring ray dalton,26,32,False
night train,jason aldean,27,11,False
give it 2 u,robin thicke featuring kendrick lamar,28,4,False
redneck crazy,tyler farr,29,16,False
round here,florida georgia line,30,14,False
gone  gone  gone,phillip phillips,31,28,False
it goes like this,thomas rhett,32,14,False
cruise,florida georgia line featuring nelly,33,50,False
just give me a reason,p!nk featuring nate ruess,34,31,False
the way,ariana grande featuring mac miller,35,25,False
crooked smile,j. cole featuring tlc,36,13,False
still into you,paramore,37,10,False
counting stars,onerepublic,38,13,False
love more,chris brown featuring nicki minaj,39,8,False
gas pedal,sage the gemini featuring iamsu!,40,8,False
beware,big sean featuring lil wayne & jhene aiko,41,8,False
everything has changed,taylor swift featuring ed sheeran,42,11,False
let her go,passenger,43,7,False
brave,sara bareilles,44,14,False
hey girl,billy currington,45,17,False
demons,imagine dragons,46,21,False
little bit of everything,keith urban,47,17,False
mine would be you,blake shelton,48,7,False
stay,rihanna featuring mikky ekko,49,32,False
type of way,rich homie quan,50,9,False
stay the night,zedd featuring hayley williams,51,1,True
red nose,sage the gemini,52,9,False
point at you,justin moore,53,16,False
true love,p!nk featuring lily allen,54,7,False
southern girl,tim mcgraw,55,8,False
aw naw,chris young,56,9,False
slow down,selena gomez,57,6,False
sweater weather,the neighbourhood,58,14,False
all over the road,easton corbin,59,19,False
baby i,ariana grande,60,3,False
gorilla,bruno mars,61,3,False
take back the night,justin timberlake,62,10,False
parking lot party,lee brice,63,12,False
runnin' outta moonlight,randy houser,64,19,False
young and beautiful,lana del rey,65,19,False
feds watching,2 chainz featuring pharrell,66,11,False
don't ya,brett eldredge,67,17,False
replay,zendaya,68,4,False
atlas,coldplay,69,2,False
23,mike will made-it featuring miley cyrus, wiz khalifa & juicy j,70,1,True
headband,b.o.b featuring 2 chainz,71,14,False
easy,sheryl crow,72,8,False
tom ford,jay-z,73,10,False
pompeii,bastille,74,5,False
honest,future,75,1,True
red,taylor swift,76,11,False
sunny and 75,joe nichols,77,3,False
i luv this sh*t,august alsina featuring trinidad james,78,2,False
propuesta indecente,romeo santos,79,1,True
we were us,keith urban and miranda lambert,80,1,True
see you again,carrie underwood,81,20,False
don't drop that thun thun!,the finatticz,82,10,False
tapout,rich gang featuring lil wayne, birdman, future, mack maine, nicki minaj,83,19,False
drunk last night,eli young band,84,2,False
darte un beso,prince royce,85,4,False
miss movin' on,fifth harmony,86,7,False
american girl,bonnie mckee,87,4,False
wu-tang forever,drake,88,1,True
wop,j. dash,89,15,False
wasting all these tears,cassadee pope,90,2,False
beneath your beautiful,labrinth featuring emeli sande,91,14,False
bounce it,juicy j featuring wale & trey songz,92,3,False
bruises,train featuring ashley monroe,93,5,False
i do it,2 chainz featuring drake & lil wayne,94,1,True
popular song,mika featuring ariana grande,95,2,False
outta my head,craig campbell,96,1,True
could it be,charlie worsham,97,1,True
ain't worried about nothin,french montana,98,13,False
reflektor,arcade fire,99,1,True
vivir mi vida,marc anthony,100,5,False
perfect,ed sheeran,1,15,False
rockstar,post malone featuring 21 savage,2,12,False
havana,camila cabello featuring young thug,3,17,False
gucci gang,lil pump,4,13,False
thunder,imagine dragons,5,32,False
too good at goodbyes,sam smith,6,13,False
no limit,g-eazy featuring a$ap rocky & cardi b,7,13,False
bad at love,halsey,8,14,False
bodak yellow (money moves),cardi b,9,23,False
what lovers do,maroon 5 featuring sza,10,15,False
all i want for christmas is you,mariah carey,11,21,False
feel it still,portugal. the man,12,25,False
gummo,6ix9ine,13,4,False
i get the bag,gucci mane featuring migos,14,16,False
motorsport,migos, nicki minaj & cardi b,15,6,False
sorry not sorry,demi lovato,16,22,False
new rules,dua lipa,17,19,False
mi gente,j balvin & willy william featuring beyonce,18,23,False
1-800-273-8255,logic featuring alessia cara & khalid,19,32,False
wolves,selena gomez x marshmello,20,7,False
him & i,g-eazy & halsey,21,1,True
let you down,nf,22,8,False
i fall apart,post malone,23,11,False
bank account,21 savage,24,22,False
shape of you,ed sheeran,25,48,False
how long,charlie puth,26,9,False
love.,kendrick lamar featuring zacari,27,24,False
young dumb & broke,khalid,28,21,False
the way life goes,lil uzi vert featuring nicki minaj,29,15,False
believer,imagine dragons,30,44,False
meant to be,bebe rexha & florida georgia line,31,7,False
despacito,luis fonsi & daddy yankee featuring justin bieber,32,47,False
silence,marshmello featuring khalid,33,17,False
unforgettable,french montana featuring swae lee,34,35,False
sky walker,miguel featuring travis scott,35,11,False
attention,charlie puth,36,33,False
rockin' around the christmas tree,brenda lee,37,19,False
the weekend,sza,38,19,False
end game,taylor swift featuring ed sheeran & future,39,3,False
that's what i like,bruno mars,40,47,False
plain jane,a$ap ferg featuring nicki minaj,41,11,False
the christmas song (merry christmas to you),nat king cole,42,9,False
...ready for it?,taylor swift,43,14,False
